ano,sigla_uf,id_municipio,raca_cor,sexo,localizacao,idhm,idhm_l,idhm_e,idhm_r,idhm_subescolaridade,idhm_subfrequencia,prosperidade_social,proporcao_vulnerabilidade_socioeconomica,proporcao_sem_agua_esgoto,proporcao_sem_coleta,renda_per_capita,proporcao_sem_renda_18_mais,renda_trabalho,proporcao_vulneravel,razao_dependencia,fecundidade_total,taxa_envelhecimento,mortalidade_1_menos,proporcao_crianca_fora_escola_6_14,proporcao_analfabetismo_18_mais,proporcao_fundamental_completo_18_mais,proporcao_medio_completo_18_20,expectativa_vida,populacao_18_mais,populacao_65_mais
2010,MG,3115474,total,mulher,total,0.65,0.785,0.617,0.567,0.35,0.82,baixo,3.66,20.47,2.42,273.03,17.58,48.08,64.57,49.16,1.99,8.36,20.66,0.8,27.9,34.96,51.3,72.08,1698,206
2010,MG,3117009,total,mulher,total,0.606,0.773,0.511,0.564,0.296,0.671,médio,5.11,7.25,6.61,267.29,41.26,40.61,63.32,58.19,1.78,10.51,22.11,0.0,25.87,29.65,36.03,71.39,2731,427
2010,MG,3122009,total,mulher,total,0.59,0.781,0.412,0.638,0.281,0.498,muito baixo,13.91,0.52,1.95,424.58,22.87,51.91,49.87,53.47,1.62,9.8,19.91,4.84,14.12,28.12,23.77,71.85,6582,924
2010,MG,3124708,total,mulher,total,0.679,0.81,0.572,0.675,0.378,0.703,médio,3.47,0.53,5.75,533.41,3.86,50.29,35.92,48.54,1.49,12.5,17.39,0.0,14.11,37.75,47.31,73.63,1297,217
2010,MG,3128204,total,mulher,total,0.656,0.809,0.561,0.622,0.303,0.765,médio,0.0,10.65,0.3,384.7,27.49,44.27,53.01,49.94,1.37,12.97,17.53,1.17,19.51,30.26,44.18,73.54,3774,653
2010,MG,3136579,total,mulher,total,0.585,0.759,0.487,0.542,0.301,0.619,muito baixo,4.84,15.52,15.28,232.82,45.35,38.91,67.87,76.14,2.22,9.75,24.7,3.47,34.15,30.13,38.34,70.55,1296,217
2010,MG,3138302,total,mulher,total,0.718,0.833,0.634,0.699,0.456,0.748,muito alto,0.0,3.77,0.86,621.57,1.78,66.32,23.79,51.12,1.36,11.21,14.34,2.36,9.71,45.64,46.0,74.95,1132,176
2010,MG,3141702,total,mulher,total,0.676,0.801,0.611,0.632,0.367,0.788,médio,1.69,1.09,16.57,408.94,35.16,41.94,44.44,52.47,1.38,11.9,17.56,1.8,20.16,36.74,47.47,73.08,2197,362
2010,MG,3144201,total,mulher,total,0.577,0.769,0.395,0.632,0.28,0.47,baixo,0.0,1.91,13.22,408.01,17.28,46.56,60.87,68.78,1.74,12.74,22.06,7.48,25.23,28.05,26.94,71.12,1056,198
2010,MG,3151305,total,mulher,total,0.706,0.842,0.614,0.681,0.414,0.749,muito alto,0.0,0.0,1.22,552.71,3.03,60.81,21.41,45.68,1.3,11.82,13.7,1.71,10.12,41.36,29.65,75.54,4141,639
2010,MG,3159209,total,mulher,total,0.711,0.832,0.629,0.688,0.426,0.765,muito alto,2.62,0.0,2.28,577.77,19.33,59.62,25.8,44.39,1.3,11.86,14.15,0.73,8.74,42.56,53.94,74.93,3423,541
2010,MG,3165560,total,mulher,total,0.666,0.811,0.591,0.616,0.344,0.774,baixo,15.6,0.88,11.03,370.46,50.18,36.41,46.71,53.21,1.45,15.82,15.34,0.0,16.68,34.38,57.66,73.68,1074,228
2010,MG,3166956,total,mulher,total,0.657,0.794,0.595,0.601,0.334,0.794,médio,0.0,10.42,0.35,336.93,32.85,43.04,61.71,54.96,1.7,9.49,18.74,1.37,22.51,33.44,53.42,72.64,1476,208
2010,MG,3163805,total,mulher,total,0.661,0.814,0.574,0.617,0.333,0.754,médio,3.37,0.65,1.7,372.08,10.03,47.12,50.18,48.29,1.44,11.79,17.12,0.45,17.22,33.3,47.29,73.82,2437,390
2010,MG,3170602,total,mulher,total,0.708,0.829,0.649,0.659,0.422,0.805,muito alto,0.0,0.56,0.31,482.52,7.12,58.1,30.07,47.92,1.51,10.5,14.21,0.0,7.2,42.23,51.77,74.75,747,107
2010,SP,3510104,total,mulher,total,0.79,0.856,0.768,0.75,0.54,0.916,muito alto,0.0,0.0,0.28,849.28,1.81,55.14,11.19,43.97,1.26,13.42,11.45,0.0,11.16,54.02,66.48,76.39,1064,182
2010,SP,3514304,total,mulher,total,0.752,0.845,0.703,0.716,0.498,0.836,muito alto,8.46,0.0,0.0,686.96,2.76,64.44,10.5,41.18,1.3,11.12,13.15,0.0,9.05,49.77,70.66,75.68,3261,485
2010,SP,3523305,total,mulher,total,0.683,0.811,0.62,0.632,0.472,0.711,médio,2.11,3.42,5.6,408.66,6.44,69.56,48.13,58.76,1.85,8.21,17.25,3.1,9.5,47.16,34.97,73.68,4988,627
2010,SP,3527504,total,mulher,total,0.742,0.839,0.674,0.722,0.45,0.824,muito alto,13.59,0.16,0.0,715.77,4.64,57.86,14.02,50.08,1.51,10.39,12.79,0.0,8.3,45.01,61.26,75.33,820,117
2010,SP,3540507,total,mulher,total,0.694,0.827,0.583,0.693,0.428,0.68,alto,0.0,5.33,0.27,597.24,10.8,58.71,27.72,47.38,1.42,10.41,14.53,3.67,8.95,42.84,36.38,74.61,2934,421
2000,AL,2700201,total,mulher,total,0.471,0.695,0.316,0.477,0.203,0.394,muito baixo,,28.97,2.77,155.57,12.14,53.73,84.91,69.87,2.43,5.7,40.18,10.11,41.38,20.3,5.89,66.71,5128,505
2000,AL,2705507,total,mulher,total,0.427,0.671,0.244,0.477,0.164,0.298,muito baixo,,10.38,16.1,155.4,4.28,54.59,88.22,75.13,2.67,5.25,46.77,15.6,45.57,16.39,0.95,65.24,6698,636
2000,AL,2707305,total,mulher,total,0.447,0.677,0.293,0.451,0.185,0.369,muito baixo,,15.41,5.91,132.05,2.16,53.96,88.15,73.03,2.37,4.44,46.4,11.83,39.86,18.46,5.3,65.61,6416,517
2000,AL,2708501,total,mulher,total,0.413,0.652,0.24,0.45,0.17,0.285,muito baixo,,15.5,19.66,131.63,4.38,58.13,88.53,80.18,2.82,3.7,52.19,18.25,50.11,16.98,3.4,64.13,7577,527
2000,ES,3202207,total,mulher,total,0.626,0.787,0.482,0.646,0.351,0.565,médio,,3.89,6.44,445.17,14.21,62.1,51.32,54.85,1.66,7.81,21.0,5.8,13.32,35.06,26.58,72.25,4289,494
2000,PA,1506203,total,mulher,total,0.539,0.721,0.367,0.593,0.304,0.403,muito baixo,,42.44,57.21,321.2,4.57,80.62,72.31,79.36,2.45,4.64,32.84,6.22,16.48,30.38,7.16,68.23,8653,750
2000,PA,1508159,total,mulher,total,0.48,0.727,0.244,0.624,0.187,0.279,muito baixo,,53.67,44.98,389.04,23.74,66.25,58.93,70.53,2.16,2.42,28.27,18.22,25.0,18.68,4.04,68.6,11267,505
2000,MT,5103007,total,mulher,total,0.55,0.756,0.366,0.601,0.307,0.399,muito baixo,,16.19,15.59,335.91,2.41,64.35,62.88,64.94,1.71,4.51,25.42,12.05,20.23,30.73,18.98,70.34,4358,334
2000,MT,5103908,total,mulher,total,0.526,0.752,0.348,0.557,0.234,0.423,muito baixo,,18.33,24.14,255.99,3.96,68.03,72.23,61.24,2.03,4.32,27.72,17.34,23.37,23.42,11.59,70.12,1237,84
2000,MT,5107107,total,mulher,total,0.591,0.771,0.452,0.592,0.256,0.6,muito baixo,,17.54,9.7,319.27,9.74,73.69,58.0,49.89,1.71,4.9,23.53,4.45,18.49,25.57,29.84,71.27,6314,463
2000,GO,5206404,total,mulher,total,0.589,0.768,0.445,0.596,0.312,0.532,muito baixo,,11.18,7.59,327.09,4.36,74.87,63.18,51.1,1.84,4.23,24.12,5.56,16.38,31.23,19.52,71.1,4413,291
2000,GO,5208608,total,mulher,total,0.594,0.762,0.444,0.619,0.314,0.528,muito baixo,,8.28,2.61,376.86,3.76,68.19,56.26,52.02,1.74,5.45,24.32,1.77,17.69,31.43,18.22,70.72,16043,1324
2000,RJ,3300704,total,mulher,total,0.645,0.785,0.493,0.695,0.424,0.531,médio,,5.48,3.4,604.39,2.24,65.45,43.24,51.59,1.68,5.24,21.06,7.17,8.55,42.36,23.49,72.09,41777,3319
2000,RJ,3304607,total,mulher,total,0.614,0.774,0.475,0.628,0.316,0.583,médio,,1.71,3.86,397.45,1.46,66.37,56.9,56.65,1.57,9.71,22.28,2.44,17.51,31.56,23.06,71.45,3445,495
2000,RJ,3302007,total,mulher,total,0.619,0.769,0.473,0.653,0.389,0.522,médio,,3.79,8.04,464.32,1.27,66.8,44.49,51.43,1.62,5.64,23.41,4.89,9.78,38.86,19.6,71.14,27025,2325
2010,RO,1100031,total,mulher,total,0.675,0.807,0.586,0.651,0.393,0.715,médio,2.05,2.89,0.64,460.21,18.25,65.23,47.53,48.75,1.88,6.05,17.59,1.85,18.11,39.34,46.67,73.43,2062,184
2010,RO,1100098,total,mulher,total,0.688,0.82,0.578,0.688,0.433,0.667,médio,0.0,7.19,8.17,580.23,14.04,70.7,36.34,46.64,1.64,5.22,15.45,4.5,10.19,43.33,40.76,74.22,9574,734
2010,RO,1100304,total,mulher,total,0.755,0.842,0.702,0.729,0.592,0.764,muito alto,3.25,1.57,1.8,746.94,4.35,79.34,22.91,43.73,1.59,4.73,13.75,1.55,7.83,59.15,51.07,75.52,26260,1820
2000,MA,2100105,total,mulher,total,0.357,0.642,0.186,0.381,0.114,0.237,muito baixo,,13.13,96.58,85.51,32.45,52.71,89.97,89.35,2.67,5.05,49.51,7.23,52.01,11.39,0.0,63.51,1200,117
2000,MA,2103257,total,mulher,total,0.464,0.692,0.309,0.468,0.17,0.417,muito baixo,,46.76,53.81,147.56,14.87,52.61,88.29,80.19,2.58,5.23,41.16,4.52,32.91,16.99,2.94,66.5,3025,298
2000,MA,2105708,total,mulher,total,0.471,0.685,0.304,0.502,0.199,0.376,muito baixo,,29.21,35.4,181.93,10.88,60.27,86.05,77.91,2.41,6.0,40.87,6.35,38.45,19.89,6.63,66.12,10942,1207
2000,MA,2105948,total,mulher,total,0.456,0.695,0.312,0.438,0.171,0.421,muito baixo,,32.63,94.01,122.22,7.05,54.75,89.76,78.63,2.55,6.82,38.2,5.0,38.67,17.06,17.53,66.72,2259,288
2000,MA,2107704,total,mulher,total,0.457,0.683,0.281,0.496,0.155,0.377,muito baixo,,36.7,60.05,175.73,21.55,52.22,84.72,71.67,2.35,5.54,41.85,7.47,36.17,15.54,7.13,65.98,5053,493
2000,MA,2112100,total,mulher,total,0.38,0.651,0.206,0.407,0.118,0.272,muito baixo,,31.74,71.97,100.99,28.43,44.16,91.72,84.93,2.88,5.19,49.54,20.09,54.13,11.84,3.92,64.07,6710,675
2000,PE,2605509,total,mulher,total,0.496,0.728,0.343,0.487,0.224,0.425,muito baixo,,26.62,4.0,165.36,18.81,51.7,83.92,61.17,1.99,7.36,33.02,8.72,32.03,22.43,11.29,68.68,3349,392
2000,PE,2606606,total,mulher,total,0.433,0.668,0.269,0.453,0.158,0.35,muito baixo,,19.59,73.86,134.42,31.96,44.23,85.41,81.1,2.61,6.43,47.25,11.33,41.82,15.85,8.56,65.07,6749,792
2000,PE,2606903,total,mulher,total,0.495,0.72,0.341,0.493,0.192,0.454,muito baixo,,15.84,20.42,171.5,40.87,47.83,83.4,72.01,2.04,10.33,34.46,6.14,32.69,19.2,9.38,68.2,3580,601
2000,PE,2608255,total,mulher,total,0.439,0.701,0.269,0.447,0.114,0.414,muito baixo,,25.14,3.13,128.82,52.25,39.01,88.47,70.59,2.46,7.47,38.51,5.76,39.14,11.38,2.32,67.08,2863,364
2000,PE,2611309,total,mulher,total,0.487,0.707,0.312,0.522,0.171,0.423,muito baixo,,20.86,21.78,205.38,37.18,48.68,79.28,62.97,1.96,7.17,36.51,8.41,38.23,17.06,10.21,67.41,7293,846
2000,PE,2615201,total,mulher,total,0.548,0.752,0.423,0.517,0.283,0.516,muito baixo,,4.1,28.64,200.26,28.58,46.01,76.57,67.91,1.86,8.29,26.3,7.71,25.41,28.34,13.26,70.15,2290,306
2010,RR,1400050,total,mulher,total,0.532,0.737,0.399,0.512,0.342,0.431,muito baixo,4.26,19.88,1.32,193.68,44.39,69.99,76.45,89.67,2.32,3.42,28.49,46.09,39.87,34.21,25.56,69.2,3895,270
2010,AM,1302306,total,mulher,total,0.505,0.683,0.365,0.516,0.275,0.421,muito baixo,11.0,30.23,80.44,199.04,44.2,65.74,83.02,96.82,2.97,3.1,40.84,9.63,34.83,27.45,9.53,65.96,3975,264
2010,AM,1303569,total,mulher,total,0.625,0.776,0.539,0.583,0.51,0.554,baixo,1.68,20.59,8.81,301.5,23.98,74.17,60.0,60.99,1.89,3.6,23.32,7.52,11.41,50.97,29.26,71.57,7348,442
2000,RN,2405801,total,mulher,total,0.496,0.722,0.325,0.519,0.212,0.403,muito baixo,,33.76,7.15,202.56,18.12,56.32,80.7,72.69,2.22,6.21,34.4,8.99,32.69,21.18,8.02,68.34,8381,902
2000,RN,2413904,total,mulher,total,0.438,0.687,0.273,0.449,0.163,0.353,muito baixo,,60.15,15.57,130.41,2.03,45.69,88.31,77.29,2.27,6.98,41.88,6.43,36.18,16.25,7.67,66.23,3137,388
2000,RN,2414704,total,mulher,total,0.459,0.706,0.299,0.457,0.179,0.387,muito baixo,,27.81,3.79,137.42,27.29,41.05,84.96,74.54,2.31,9.02,38.57,4.37,34.73,17.87,4.19,67.38,2412,363
2010,ES,3200300,total,mulher,total,0.732,0.837,0.664,0.706,0.457,0.801,muito alto,1.74,1.05,1.94,645.83,9.92,60.12,28.28,42.94,1.33,9.9,13.82,2.11,6.78,45.73,55.14,75.2,5121,678
2000,PI,2202505,total,mulher,total,0.437,0.668,0.27,0.461,0.171,0.34,muito baixo,,23.35,59.47,140.97,37.85,47.64,86.03,78.64,2.26,6.44,43.96,8.88,47.93,17.05,4.29,65.09,2156,252
2010,MT,5105259,total,mulher,total,0.788,0.864,0.741,0.765,0.637,0.799,muito alto,5.98,2.2,0.78,934.4,1.93,85.54,12.29,39.6,1.44,2.36,11.47,2.58,2.55,63.73,44.4,76.84,14700,506
2010,MT,5106190,total,mulher,total,0.727,0.802,0.638,0.752,0.4,0.806,muito alto,0.0,1.55,1.92,863.0,18.09,63.38,34.16,47.07,1.77,5.53,16.55,1.7,14.73,40.03,64.77,73.12,1106,91
2010,MT,5107925,total,mulher,total,0.754,0.849,0.66,0.766,0.543,0.728,muito alto,0.0,0.58,0.65,939.36,3.55,77.16,18.86,43.67,1.57,3.18,13.22,2.95,5.86,54.33,37.83,75.94,21558,1032
2010,AL,2707404,total,mulher,total,0.552,0.752,0.413,0.541,0.286,0.496,muito baixo,2.39,14.67,33.71,231.78,21.62,52.09,77.49,58.59,2.08,5.43,28.67,2.79,31.73,28.65,6.29,70.12,2567,225
2010,AL,2708808,total,mulher,total,0.575,0.752,0.474,0.534,0.281,0.615,muito baixo,4.23,41.03,3.28,222.02,45.66,40.24,74.54,59.22,2.09,6.33,28.38,3.11,36.65,28.05,21.21,70.12,10098,1017
2010,SE,2800605,total,mulher,total,0.664,0.803,0.573,0.635,0.505,0.611,baixo,9.4,1.85,1.83,415.46,2.96,69.73,53.43,47.49,1.61,5.32,19.8,9.8,12.32,50.48,23.2,73.19,8654,680
2010,SE,2807204,total,mulher,total,0.636,0.787,0.582,0.561,0.476,0.643,baixo,4.31,20.76,0.18,263.28,13.26,45.25,67.93,58.64,1.86,6.75,22.33,0.89,19.8,47.62,21.75,72.21,2513,270
2000,TO,1703057,total,mulher,total,0.477,0.69,0.277,0.568,0.147,0.38,muito baixo,,16.97,22.36,274.09,0.0,63.48,76.21,63.57,2.33,1.47,38.22,17.22,19.88,14.75,0.0,66.43,706,18
2000,PB,2500775,total,mulher,total,0.486,0.729,0.297,0.528,0.174,0.388,muito baixo,,19.67,18.26,214.02,8.53,50.55,80.82,62.51,1.67,9.16,31.96,11.49,28.3,17.39,4.0,68.77,1927,270
2000,BA,2900355,total,mulher,total,0.404,0.674,0.199,0.493,0.091,0.293,muito baixo,,28.89,13.6,172.0,34.97,46.5,81.82,73.25,2.38,5.85,40.57,8.12,42.01,9.15,1.59,65.42,3988,410
2000,BA,2902609,total,mulher,total,0.456,0.703,0.292,0.462,0.139,0.424,muito baixo,,16.79,36.9,142.21,45.7,51.0,85.13,77.13,2.18,8.92,35.67,4.09,33.34,13.93,9.34,67.21,5933,903
2000,BA,2903607,total,mulher,total,0.433,0.671,0.263,0.462,0.148,0.35,muito baixo,,14.27,16.56,141.44,60.46,36.8,87.42,79.92,2.48,8.57,40.82,3.08,35.21,14.8,5.73,65.25,4003,604
2000,BA,2907103,total,mulher,total,0.434,0.69,0.263,0.451,0.169,0.328,muito baixo,,17.92,39.24,132.8,30.01,51.66,86.07,76.94,2.38,5.07,39.28,11.86,38.93,16.93,4.18,66.41,7059,643
2000,BA,2909307,total,mulher,total,0.467,0.701,0.297,0.489,0.185,0.376,muito baixo,,10.34,17.3,167.35,42.06,55.71,82.22,70.27,2.19,6.87,34.89,6.18,34.51,18.53,9.65,67.08,8876,1043
